"","Code","Economy","Year","OPP","PC","FAIL","EI","TEA","OWN","EMPL","MOT","FMTEA","FMOD","JOB","INNOV","BSER","STAT","CHOI"
"582",358,"Finland",2013,43.8,33.26,36.73,8.34,5.29,6.65,5.74,3.68,0.61,1.11,16.99,21.59,26.09,85.46,44.3
"583",370,"Lithuania",2013,28.72,35.38,41.65,22.43,12.43,8.34,6.79,2.37,0.45,0.93,31.1,25.26,24.21,57.2,68.63
"584",371,"Latvia",2013,34.8,47.85,41.62,22.69,13.25,8.84,NA,2.48,0.61,1.01,36.67,31.53,23.11,59.48,61.36
"585",372,"Estonia",2013,46.07,39.96,38.83,19.39,13.11,5.01,NA,3.38,0.55,0.92,22.38,34.75,22.18,58.59,53.21
"586",385,"Croatia",2013,17.58,47.18,35.18,19.6,8.27,3.28,NA,0.8,0.45,0.86,26.16,22.01,22.3,43.07,61.47
"587",386,"Slovenia",2013,16.06,51.48,29.61,12.37,6.45,5.68,6.1,2.22,0.46,0.87,30.03,36.3,36.93,68.1,57.38
"588",387,"Bosnia And Herzegovina",2013,23.26,50.5,26.08,21.76,10.34,4.51,4,0.37,0.53,0.67,26.97,22.73,9.72,71.92,82.27
"589",389,"North Macedonia",2013,37.15,49.69,35.57,29.11,6.63,7.29,NA,0.38,0.41,0.87,25.54,13.82,12.04,67.89,69.49
"590",420,"Czech Republic",2013,23.08,42.59,35.75,13.73,7.33,5.26,NA,2.65,0.39,0.91,24.71,27.51,28.2,47.78,NA
"591",421,"Slovakia",2013,16.1,51.01,33.17,16.39,9.52,5.39,4.36,1,0.62,1.36,25.8,23.12,24.46,58.53,49.22
"592",502,"Guatemala",2013,58.78,66.45,33.32,38.95,12.28,5.07,NA,1.41,0.73,0.87,3.46,34.37,6.6,71.47,86.77
"593",507,"Panama",2013,58.73,66.39,28.91,26.96,20.64,3.5,NA,2.14,0.73,0.91,9.7,12.23,6.37,59.24,64.38
"594",593,"Ecuador",2013,57.29,74.27,34.91,39.91,NA,17.99,1.87,0.95,0.83,0.82,16.51,34.56,7.9,67.66,66.48
"595",597,"Suriname",2013,52.72,53.51,24.36,13.14,5.13,1.71,NA,3.24,0.51,1.14,4.89,17.93,2.93,79.29,75.55
"596",598,"Uruguay",2013,47.9,61.14,26.85,25.3,14.08,4.91,6.65,3.07,0.46,0.87,22.94,33.32,22.67,55.97,58.07
"597",787,"Puerto Rico",2013,28.34,53.03,24.63,13.08,8.28,2.03,2.5,1.99,0.57,1,11.5,16.54,6.77,50.15,17.93
"598",868,"Trinidad And Tobago",2013,58.01,75.26,19.75,28.69,19.48,11.4,NA,6.76,0.67,0.99,27.25,11.19,2.96,72.02,79.54
"599",876,"Jamaica",2013,51.23,79.14,27.05,39.51,13.75,6.28,NA,0.84,0.8,0.67,5.34,16.28,4.67,80.93,79.36
"600",886,"Taiwan",2013,42.03,27.22,40.69,27.81,8.16,8.28,NA,1.6,0.48,0.99,40.64,23.07,16.29,64.45,72.98
"601",972,"Israel",2013,46.5,36.17,51.76,23.97,10.04,5.94,NA,2.83,0.48,1.03,23.84,34.13,31.91,80.3,60.61
"602",1,"United States",2012,43.49,55.88,32.32,12.53,12.84,8.56,NA,2.78,0.69,NA,27.08,34.1,33.17,NA,NA
"603",7,"Russia",2012,20.08,23.5,46.51,2.23,4.34,2.05,NA,0.86,0.64,NA,26.27,14.44,8.91,63.07,59.84
"604",20,"Egypt",2012,53.72,58.66,32.96,42.28,7.82,4.15,1.04,0.68,0.18,NA,42.27,12.27,8.62,87.22,83.01
"605",27,"South Africa",2012,35.47,39.5,30.56,11.95,7.32,2.32,0.4,1.25,0.64,NA,27.03,42.92,12.28,73.99,74.15
"606",30,"Greece",2012,12.95,50,61.29,9.51,6.51,12.27,1.64,1.07,0.51,NA,11,23.33,24.45,68.3,64.36
"607",31,"Netherlands",2012,34.4,42.3,30.45,8.63,10.31,9.49,NA,7.86,0.48,NA,11.69,27.51,27.95,65.15,79.33
"608",32,"Belgium",2012,33.29,37.11,40.83,9.06,5.2,5.12,7.26,3.44,0.34,NA,20.61,36.83,22.59,57.38,62.27
"609",33,"France",2012,37.52,35.66,42.84,17.29,5.17,3.23,NA,3.25,0.63,NA,23.43,44.9,33.37,76.82,64.54
"610",34,"Spain",2012,13.9,50.38,41.76,11.13,5.7,8.74,NA,1.27,0.54,NA,9.31,30.58,25.65,63.71,63.64
"611",36,"Hungary",2012,10.95,39.83,34.28,12.96,9.22,8.1,2.14,1.13,0.45,NA,25.8,20.76,23.4,74.02,41.49
"612",39,"Italy",2012,19.8,29.97,57.68,10.76,4.32,3.32,NA,1.42,0.51,NA,10.37,29.34,24.94,69.74,66.68
"613",40,"Romania",2012,36.73,38.34,40.87,27.02,9.22,3.91,3.5,1.56,0.4,NA,39.83,30.66,17.26,73.58,71.15
"614",41,"Switzerland",2012,35.67,37.34,32.29,7.26,5.93,8.44,NA,3.18,0.85,NA,10.68,31.89,33.62,63.46,44.2
"615",43,"Austria",2012,49.21,49.61,35.96,8.57,9.58,7.61,NA,3.53,0.74,NA,10.14,33.55,40.13,75.82,46.42
"616",44,"United Kingdom",2012,32.82,47.13,36.01,9.52,8.98,6.16,10.08,2.33,0.54,NA,23.66,30.54,33,76.69,49.79
"617",45,"Denmark",2012,44.41,31.02,39.26,6.64,5.36,3.45,12.62,8.58,0.41,NA,25.72,44.41,34.28,NA,NA
"618",46,"Sweden",2012,66.48,36.99,32.61,10.96,6.44,5.25,NA,7.11,0.61,NA,15.72,21.15,38.23,NA,NA
"619",47,"Norway",2012,64.43,34.37,39.37,4.91,6.75,5.75,NA,9.4,0.36,NA,12.59,22.96,33.08,79.53,50.37
"620",48,"Poland",2012,20.42,53.89,43.45,21.57,9.36,5.81,NA,0.74,0.49,NA,22.48,32.15,18.1,57.08,67.93
"621",49,"Germany",2012,36.16,37.09,41.91,6.01,5.34,4.95,NA,2.34,0.5,NA,23.1,31.77,30.45,76.4,48.92
"622",51,"Peru",2012,56.99,65.47,30.36,45.06,20.21,5.1,1.72,2.27,0.77,NA,16.84,18.36,9.59,73,77.25
"623",52,"Mexico",2012,44.99,62.34,25.66,18.39,12.11,4.67,1.23,3.86,0.99,NA,18.66,21.62,9.21,54.14,56
"624",54,"Argentina",2012,50.08,63.46,27.02,29.2,18.88,9.63,NA,1.35,0.59,NA,20.23,29.35,17.35,66.87,74.23
"625",55,"Brazil",2012,52.4,53.94,31.05,36.47,15.44,15.19,NA,1.95,0.91,NA,11.42,1.2,13.64,86.04,89.04
"626",56,"Chile",2012,64.91,59.91,27.99,43.12,22.58,7.77,4.79,3.96,0.73,NA,32.24,56.23,13.49,67.78,69.74
"627",57,"Colombia",2012,71.8,56.57,32.04,56.66,20.11,6.72,NA,3.85,0.77,NA,47.9,41.63,16.77,75.49,89.22
"628",60,"Malaysia",2012,35.69,30.82,36.34,13.34,6.99,6.96,0.9,4.56,0.8,NA,12.82,17.13,6.09,50.88,45.59
"629",65,"Singapore",2012,22.51,26.58,41.63,16.08,11.56,3.1,NA,3.69,0.76,NA,39.63,21.79,27.21,62.52,50.25
"630",66,"Thailand",2012,44.61,45.97,50.06,18.98,18.94,29.69,1.11,4.04,1.19,NA,12.15,19.57,7.54,79.12,75.67
"631",81,"Japan",2012,6.37,9,53.13,2.49,3.99,6.11,NA,3.21,0.35,NA,32.03,21.73,24.49,54.79,29.67
"632",82,"South Korea",2012,12.52,26.93,43.01,12.98,6.64,9.57,2.07,1.32,0.21,NA,29.44,26.53,18.95,69.59,59.37
"633",86,"China",2012,32.24,37.6,35.82,20.39,12.83,12.45,0.59,1.07,0.75,NA,18.23,21.06,2.89,76.13,71.67
"634",90,"Turkey",2012,39.88,49.44,30.39,14.72,12.22,8.68,0.97,1.77,0.39,NA,36.56,24.89,16.29,76.14,67.07
"635",92,"Pakistan",2012,46.48,48.74,31.24,24.51,11.57,3.78,0.17,0.45,0.06,NA,22.77,28.49,5.44,67.94,66.44
"636",98,"Iran",2012,39.17,54.15,41.42,22.78,10.79,9.53,0.74,0.86,0.38,NA,16.42,7.95,11.25,72.97,60.19
"637",213,"Algeria",2012,45.67,54.1,35.44,21.27,8.75,3.32,0.58,1.58,0.44,NA,11.34,20.16,10.87,81.03,78.94
"638",216,"Tunisia",2012,32.55,62.18,14.88,21.58,4.78,4.37,0.36,1.19,0.43,NA,20.24,25.56,14.2,93.92,87.9
"639",233,"Ghana",2012,79.29,86.26,18.23,60.36,NA,37.74,NA,1.85,1.09,NA,14.89,10.2,0.72,91.31,84.02
"640",234,"Nigeria",2012,82.19,87.93,20.96,44.3,NA,15.67,0.99,1.54,1.03,NA,23.12,19.86,6.06,76.01,81.69
"641",244,"Angola",2012,66.17,72.05,37.94,69.61,NA,9.06,NA,1.61,0.89,NA,20.3,21.49,3.53,NA,NA
"642",246,"Barbados",2012,47.01,69.86,17.27,22.99,17.12,12.23,NA,5.05,0.88,NA,15.28,13.37,14.51,NA,NA
"643",251,"Ethiopia",2012,64.89,69.1,32.66,23.84,14.73,10.2,0.57,3.4,0.78,NA,13.6,13.72,5.54,91.85,76.2
"644",256,"Uganda",2012,80.69,87.69,15.25,79.08,NA,31.25,NA,0.92,0.99,NA,6.36,9.53,1.2,NA,NA
"645",260,"Zambia",2012,77.87,83.75,16.68,55.29,NA,3.84,NA,1.44,0.93,NA,7.34,14.9,5.39,78.67,67.25
"646",264,"Namibia",2012,75.22,74,35.15,45.07,18.15,3.17,2.06,0.99,0.93,NA,NA,33.31,6.44,75.78,73.47
"647",265,"Malawi",2012,74.29,84.53,12.37,70.26,NA,10.8,NA,1.02,0.82,NA,1.6,36.61,0.84,NA,NA
"648",267,"Botswana",2012,66.7,70.59,24.79,71.94,NA,6.33,2.06,1.44,0.85,NA,33.01,22.72,9.08,73.3,76.12
"649",351,"Portugal",2012,16.19,46.8,42.3,14.37,7.67,6.23,NA,2.97,0.66,NA,18.05,31.57,23.75,NA,NA
"650",353,"Ireland",2012,25.55,45.16,35.37,5.43,6.15,8.32,NA,1.44,0.48,NA,31.45,37.33,34.79,81.41,45.41
"651",358,"Finland",2012,55.33,34.32,36.52,7.73,5.98,8.04,NA,3.5,0.52,NA,16.61,28.49,27.9,83.38,45.11
"652",370,"Lithuania",2012,29.99,39.83,35.78,17.98,6.69,8.24,5.79,2.09,0.44,NA,41.79,20.9,28.81,52.88,63.12
"653",371,"Latvia",2012,33.05,43.56,36.74,21.85,13.39,7.93,NA,1.82,0.43,NA,48.43,34.59,16.87,53.33,59.66
"654",372,"Estonia",2012,45.24,43.19,34.49,16.38,14.26,7.24,7.3,2.7,0.51,NA,32.44,37.66,26.5,62.54,54.77
"655",385,"Croatia",2012,17.15,44.06,36.04,19.26,8.27,3.06,4.44,1.04,0.41,NA,27.22,22.58,26.66,41.73,64.18
"656",386,"Slovenia",2012,19.62,51.32,27.28,13.25,5.42,5.79,5.88,8.69,0.32,NA,23.43,37.75,41.83,71.08,52.73
"657",387,"Bosnia And Herzegovina",2012,19.57,49.11,26.94,21.94,7.78,6,4.2,0.35,0.49,NA,27.78,13.25,6.42,72.3,80.85
"658",389,"North Macedonia",2012,30.79,55.11,39.43,27.74,6.97,6.73,NA,0.55,0.49,NA,27.73,20.52,11.67,66.73,69.59
"659",421,"Slovakia",2012,17.84,49.73,38.32,11.83,10.22,6.38,4.6,1.21,0.49,NA,29.52,27.29,32.35,74.4,50.27
"660",503,"El Salvador",2012,42.74,58.51,41.72,39.84,15.26,9.39,NA,1.11,0.87,NA,23.01,29.45,6.23,71.9,72.86
"661",506,"Costa Rica",2012,47.14,63.26,35.26,33.35,15.04,3.33,1.91,2.37,0.54,NA,19.87,13.68,9.45,71.79,71.72
"662",507,"Panama",2012,38.48,43.34,16.67,12.05,9.46,1.86,NA,2.91,1.23,NA,3.92,18.13,6.79,NA,NA
"663",593,"Ecuador",2012,58.55,72.1,32.85,51.04,26.61,18.92,0.9,0.84,1.07,NA,9.01,40.15,8.07,84.14,88.11
"664",598,"Uruguay",2012,51.03,57.81,27.18,19.9,14.63,4.97,5.02,2.17,0.5,NA,18,24.65,17.99,59.12,60.82
"665",868,"Trinidad And Tobago",2012,59.23,76.06,16.65,37.48,14.96,7.19,NA,3.97,0.79,NA,18.25,14.74,16.05,75.67,77.93
"666",886,"Taiwan",2012,38.55,26.38,37.6,25.49,7.54,10.38,NA,2.38,0.67,NA,37.77,18.85,15.77,62.85,70.36
"667",970,"Palestine",2012,46.14,59.37,40.19,35.61,9.84,2.98,2.46,0.63,0.21,NA,25.61,21.48,8.93,80.43,84.56
"668",972,"Israel",2012,30.62,29.31,46.76,12.81,6.53,3.78,4.24,2.41,0.72,NA,21.33,29.15,24.05,72.39,59.47
"669",1,"United States",2011,36.25,55.69,31.19,10.92,12.34,9.05,6.56,2.78,0.73,NA,29.4,33.52,31.08,NA,NA
"670",7,"Russia",2011,27.06,33.2,43.44,3.61,4.57,2.84,0.6,1.56,0.79,NA,29.45,17.5,9.45,65.25,64.54
"671",27,"South Africa",2011,40.73,42.83,24.45,14.27,9.14,2.35,0.41,1.13,0.62,NA,26.26,36.28,9.2,72.15,72.75
"672",30,"Greece",2011,10.87,49.69,37.76,10.5,7.95,15.79,1.61,1.45,0.58,NA,7.59,28.28,20.56,69.08,61
"673",31,"Netherlands",2011,47.78,41.87,35.08,8.5,8.21,8.65,7.84,6.85,0.58,NA,16.94,31.22,33.53,67.19,83.37
"674",32,"Belgium",2011,42.97,43.99,40.73,10.89,5.69,6.79,9.37,6.94,0.66,NA,10.39,18.19,30.22,54.76,63.61
"675",33,"France",2011,34.92,38.43,37.13,17.7,5.73,2.38,4.74,4.77,0.34,NA,27.78,36.88,36.63,67.95,65.76
"676",34,"Spain",2011,14.41,50.86,38.91,7.99,5.81,8.85,2.72,1.52,0.64,NA,18.26,25.99,23.07,66.49,65.15
"677",36,"Hungary",2011,14.22,39.98,34.93,19.54,6.29,2,3.91,0.94,-99,NA,36.93,31.96,22.64,78.23,53.75
"678",40,"Romania",2011,36.06,41.63,36.12,24.66,9.89,4.57,3.89,0.83,0.59,NA,42.37,30.02,25.42,69.42,67.85
"679",41,"Switzerland",2011,47.4,42.45,30.57,9.52,6.58,10.15,4.61,5.39,0.99,NA,13.19,38.75,28.75,NA,NA
"680",44,"United Kingdom",2011,33.3,42.47,36.05,8.85,7.29,7.16,5.25,2.69,0.56,NA,26.58,45.85,42.61,81,51.94
"681",45,"Denmark",2011,46.64,34.97,40.52,6.72,4.63,4.93,15.09,9.05,0.46,NA,22.92,54.13,33.13,NA,NA
"682",46,"Sweden",2011,71.49,40.32,34.57,9.78,5.8,7,16.18,11.1,0.63,NA,20.88,29.12,37.88,70.82,51.78
"683",47,"Norway",2011,67.07,33.24,40.53,8.67,6.94,6.65,NA,16.34,0.44,NA,14.39,24.46,30.6,80.42,52.89
"684",48,"Poland",2011,33.1,51.99,42.93,22.69,9.03,4.97,2.83,0.66,0.39,NA,38.4,33.22,21.23,64.44,72.87
"685",49,"Germany",2011,35.17,37.14,41.99,5.49,5.62,5.64,4.79,2.95,0.66,NA,19.98,25.28,25.07,78.35,55.02
"686",51,"Peru",2011,70.33,72.85,41.02,37.54,22.89,5.75,1.36,2.32,0.71,NA,23.76,44.88,8.11,81.7,84.77
"687",52,"Mexico",2011,43.46,60.64,26.57,24.2,9.62,3.03,0.94,2.81,0.78,NA,16.35,22.4,7.45,57.92,56.62
"688",54,"Argentina",2011,56.03,63.76,27.86,29.95,20.78,11.82,3.21,1.35,0.69,NA,21.76,32.46,16.33,69.4,75.85
"689",55,"Brazil",2011,43.06,52.78,31.43,28.22,14.89,12.23,1.02,1.47,0.95,NA,11.15,6.88,11.89,86.33,86.33
"690",56,"Chile",2011,56.56,62.06,27.04,46,23.69,7,3.46,1.98,0.8,NA,35.83,57.35,17.65,69.08,72.88
"691",57,"Colombia",2011,73.06,61.32,29.41,55.77,21.44,7.46,1.67,1.2,0.61,NA,42.9,38.4,13.66,78.68,89.41
"692",60,"Malaysia",2011,36.5,31.06,30.04,8.73,4.92,5.23,0.41,7.06,0.69,NA,10.98,16.39,3.91,51.27,51.51
"693",61,"Australia",2011,47.83,47.42,43.22,12.26,10.5,9.06,6.16,4.86,0.67,NA,32.98,32.89,30.85,67.73,53.96
"694",65,"Singapore",2011,21.44,24.1,39.18,11.75,6.6,3.34,3.31,3.24,1.19,NA,29.2,17.37,17.86,62.93,53.64
"695",66,"Tailand",2011,40.14,42.68,55.14,26.46,19.51,30.11,1.38,3.53,1.16,NA,15.18,22.94,7.02,79.11,77.01
"696",81,"Japn",2011,6.35,13.73,42.25,3.83,5.22,8.31,3.35,2.55,0.44,NA,24.63,14.06,29.39,54.74,26.03
"697",82,"South Korea",2011,11.24,26.72,45.08,15.74,7.82,10.89,2.63,0.87,0.32,NA,14.56,15.9,17.43,67.2,61.06
"698",86,"China",2011,48.84,43.9,35.64,42.81,24.01,12.67,2.09,0.71,0.87,NA,34.87,14.06,8.5,73.41,73.12
"699",90,"Turkey",2011,32.36,42.08,22.49,8.54,11.87,7.96,0.7,1.42,0.44,NA,34.27,27.98,13.88,NA,NA
"700",92,"Pakistan",2011,39.69,42.61,35.27,22.58,9.07,4.08,0.19,0.53,0.11,NA,12.08,22.12,4.06,72.71,73.74
"701",98,"Iran",2011,32.01,46.39,32.7,29.95,14.54,11.21,0.36,0.6,0.24,NA,12.78,9.3,9.94,72.69,61.13
"702",213,"Algeria",2011,54.26,59.6,43.11,41.76,9.26,3.09,0.82,1.27,0.52,NA,26.23,20.63,13.57,81.8,80.25
"703",234,"Nigeria",2011,85.54,83.68,30.97,90.95,NA,9.59,3.16,1.49,0.68,NA,26.02,18.37,8.97,73.37,87.81
"704",246,"Barbados",2011,43.63,66.41,19.95,13.2,8,3.94,0.74,11.57,0.51,NA,13.78,21.04,12.55,63.93,59.92
"705",351,"Portugal",2011,16.74,46.67,39.63,12.17,7.54,5.71,4.03,3.26,0.45,NA,16.47,24.56,24.95,NA,NA
"706",353,"Ireland",2011,25.57,45.5,33.22,5.75,7.25,7.98,5.91,1.25,0.41,NA,34.19,35.57,34.3,82.71,45.94
"707",358,"Finland",2011,60.82,37.26,31.96,7.13,6.25,8.81,9.42,3.25,0.53,NA,15.2,27.09,31.09,83,45.53
"708",370,"Lithuania",2011,23.2,35.4,39.92,16.81,11.26,6.33,4.87,1.66,0.46,NA,33.52,24.67,23.84,NA,NA
"709",371,"Latvia",2011,23.65,46.53,41,24.83,11.85,5.67,3.02,1.78,0.53,NA,40.21,33.27,20.87,NA,NA
"710",385,"Croatia",2011,18.25,48.97,34.26,17.88,7.32,4.2,4.44,0.87,0.47,NA,31.02,27.05,29.99,46.95,65.33
"711",386,"Slovenia",2011,18.37,50.79,31.1,9.21,3.65,4.78,5.11,4.25,0.59,NA,35.5,33.26,34.27,69.73,53.71
"712",387,"Bosnia And Herzegovina",2011,20.53,48.86,30.47,17.17,8.1,4.99,3.12,0.35,0.47,NA,21.71,12.81,14.89,71.02,82.17
"713",420,"Czech Republic",2011,23.9,39.22,34.62,13.93,7.64,5.2,3.81,2.07,0.38,NA,34.97,32.75,22.78,48.66,NA
"714",421,"Slovakia",2011,23.08,52.92,31.83,17.8,14.2,9.64,3.43,1.23,0.4,NA,27.66,21.22,19.99,64.43,54.55
"715",502,"Guatemala",2011,55.09,71.01,24.55,26.4,19.31,2.54,NA,1,0.99,NA,10.15,34.99,3.46,67.79,85.5
"716",507,"Panama",2011,46.1,63.66,14,20.93,20.78,6.04,0.15,1.5,0.89,NA,2.43,34.54,8.08,NA,NA
"717",582,"Venezuela",2011,48.45,66.86,24.15,20.23,15.43,1.57,0.63,1.52,0.88,NA,NA,13.44,6.49,77.26,83.06
"718",598,"Uruguay",2011,53.65,61.06,34.44,38.22,16.72,5.95,5.2,0.89,0.6,NA,25.91,17.22,19.57,58.69,58.01
"719",868,"Trinidad And Tobago",2011,62.14,81.21,16.71,35.21,22.67,6.91,1.15,2.95,0.66,NA,19.5,8.2,7.47,81.8,83.58
"720",876,"Jamaica",2011,49.14,78.6,29.04,19.45,13.71,5.14,0.19,1.2,0.85,NA,3,16.9,8.28,82.48,81.04
"721",880,"Bangladesh",2011,64.43,23.63,72.01,24.57,12.77,11.6,NA,1.83,0.21,NA,10.26,6.78,2.97,100,73.02
"722",886,"Taiwan",2011,38.92,28.61,39.65,28.17,7.91,6.34,2.02,2.85,0.55,NA,42.58,23.09,19.16,62.73,69.04
"723",971,"United Arab Emirates",2011,43.72,62.07,50.84,2.41,6.19,2.7,3.59,4.67,0.63,NA,37.34,26.37,19.45,73.17,71.08
"724",1,"United States",2010,34.79,59.52,28.49,7.33,7.59,7.68,NA,1.81,0.86,NA,30.3,NA,33.89,75.85,65.44
"725",7,"Russia",2010,21.65,22.69,145,2.61,3.94,2.79,NA,0.94,0.79,NA,16.47,NA,8.77,63.66,65.42
"726",20,"Egypt",2010,38.79,63.35,25.27,24.3,7.02,4.52,NA,0.48,0.46,NA,35.98,NA,4.46,89.47,77.68
"727",27,"South Africa",2010,40.91,44.3,29.03,16.7,8.86,2.05,NA,0.87,0.85,NA,25.77,NA,10.96,77.6,77.51
"728",30,"Greece",2010,15.91,52.18,50.86,12.84,5.51,14.84,NA,1.39,0.59,NA,10.34,NA,28.12,70.24,65.59
"729",31,"Netherlands",2010,44.8,45.51,23.76,5.47,7.22,9.03,NA,7.6,0.43,NA,21.23,NA,46.65,68.56,85.37
"730",32,"Belgium",2010,39.58,44.86,35.06,8.22,3.67,2.69,NA,5.23,0.83,NA,10.12,NA,33.49,51.22,60.02
"731",33,"France",2010,33.87,37.27,40.48,14.18,5.83,2.44,NA,2.22,0.68,NA,18.45,NA,28.31,67.87,65.19
"732",34,"Spain",2010,18.84,50.2,36.35,5.82,4.31,7.72,NA,1.65,0.59,NA,7.79,NA,25.71,62.54,65.42
"733",36,"Hungary",2010,33.33,43.36,42.41,13.82,7.13,5.42,NA,2.18,0.42,NA,23.5,NA,27.32,73.69,55.03
"734",39,"Italy",2010,24.68,42.42,36.8,3.97,2.35,3.7,NA,4.08,0.74,NA,17.48,NA,36.97,69.27,69.12
"735",40,"Romania",2010,17.52,38.18,41.12,8.59,4.29,2.08,NA,1.59,0.62,NA,33.2,NA,20.3,65.5,66.45
"736",41,"Switzerland",2010,33.33,43.85,27.04,6.66,5.04,8.68,NA,4.27,0.8,NA,9.38,NA,39.9,76.37,64.86
"737",44,"United Kingdom",2010,29.24,51.82,30.34,5.1,6.42,6.37,NA,4.06,0.52,NA,19.01,NA,29.53,76.71,50.98
"738",45,"Denmark",2010,46.42,40.75,31.51,5.91,3.77,5.56,NA,6.73,0.44,NA,18.54,NA,37.68,NA,NA
"739",46,"Sweden",2010,66.1,42.43,28.9,8.53,4.88,6.4,NA,5.36,0.56,NA,18.06,NA,43.28,71.57,56.93
"740",47,"Norway",2010,49.75,40.45,26.62,7.56,7.72,6.71,NA,4.76,0.33,NA,23.23,NA,39.73,70.73,57.75
"741",49,"Germany",2010,28.48,41.63,33.69,6.37,4.17,5.69,NA,1.89,0.54,NA,17.71,NA,34.09,77.12,53.07
"742",51,"Peru",2010,71.39,76.48,34.02,39.58,27.24,7.21,NA,2.24,0.89,NA,21.52,NA,8.46,76.84,82.04
"743",52,"Mexico",2010,55.56,64.65,33.36,22.33,10.45,0.42,NA,2.18,0.95,NA,12.12,NA,1.54,62.83,69.37
"744",54,"Argentina",2010,50.35,63.54,21.33,20.97,14.2,12.41,NA,1.19,0.76,NA,17.44,NA,17.66,67.09,74.31
"745",55,"Brazil",2010,48.12,57.94,33.25,26.46,17.5,15.26,NA,1.48,0.88,NA,15.4,NA,14.63,78.95,77.99
"746",56,"Chile",2010,65.05,65.6,22.12,38.33,16.77,5.99,NA,1.78,0.75,NA,30.65,NA,17.95,71.23,87.41
"747",57,"Colombia",2010,68.18,65.1,27.67,41.33,20.61,12.22,NA,1.03,0.8,NA,29.95,NA,14.27,75.94,88.62
"748",60,"Malaysia",2010,40.06,24.33,45.28,5.07,4.96,7.86,NA,3.33,0.94,NA,8.19,NA,3.96,68.56,55.69
"749",61,"Australia",2010,45.69,53.16,35.85,8.73,7.8,8.47,NA,3.17,0.99,NA,22.95,NA,39.88,68.41,57
"750",81,"Japan",2010,5.92,13.71,32.65,2.88,3.3,7.36,NA,1.29,0.3,NA,31,NA,27.37,52,28.39
"751",82,"South Korea",2010,13.01,28.96,32.47,10.09,6.56,11.18,NA,1.28,0.19,NA,22.99,NA,15.45,71.27,67.57
"752",86,"China",2010,36.17,42.33,32.01,26.9,14.37,13.77,NA,0.82,0.76,NA,20,NA,4.13,76.93,70.03
"753",90,"Turkey",2010,36.14,54.18,24.97,19.43,8.59,10.73,NA,1.25,0.27,NA,33.4,NA,11.91,76.4,71.15
"754",92,"Pakistan",2010,51.95,56.17,34.31,32.38,9.08,4.72,NA,0.96,0.24,NA,6.96,NA,1.71,80.7,76.29
"755",98,"Iran",2010,41.59,65.72,30.07,31.38,12.31,12.16,NA,1.04,0.25,NA,17.14,NA,11.81,84.6,63.55
"756",216,"Tunisia",2010,37.58,53.11,23.18,24.12,6.12,9.01,NA,2.02,0.5,NA,12.12,NA,9.87,92.75,89.06
"757",233,"Ghana",2010,75.72,74.65,10.43,68.83,NA,35.51,NA,0.94,1.2,NA,13.85,NA,NA,90.73,91.05
"758",244,"Angola",2010,67.31,73.11,32.21,54.55,NA,8.65,NA,0.84,0.94,NA,10.73,NA,6.66,83.3,70.1
"759",256,"Uganda",2010,80.54,86.69,20.65,77.09,NA,27.71,NA,0.67,0.95,NA,9.9,NA,1.47,87.29,81.09
"760",260,"Zambia",2010,81.36,77.51,12.75,67.07,NA,9.56,NA,1.28,0.85,NA,7.82,NA,1.87,71.81,69.91
"761",351,"Portugal",2010,20.25,52.08,29.71,8.76,4.4,5.44,NA,2.31,0.51,NA,10.62,NA,15.06,70.54,67.48
"762",353,"Ireland",2010,22.5,49.15,33.36,6.14,6.76,8.55,NA,1.08,0.41,NA,28,NA,30.72,81.47,51.78
"763",354,"Iceland",2010,48.74,48.99,33.69,15.71,10.58,7.42,NA,10,0.51,NA,29.68,NA,33.54,60.94,51.23
"764",358,"Finland",2010,51.13,39.53,28.61,5.89,5.72,9.44,NA,3.01,0.52,NA,9.43,NA,28.27,86.53,46.07
"765",371,"Latvia",2010,29.1,50.75,39.87,21.35,9.68,7.64,NA,1.9,0.5,NA,35.46,NA,23.85,64.82,58.79
"766",382,"Montenegro",2010,36.07,70.88,30.42,31.86,14.94,7.81,NA,1.03,0.54,NA,27.37,NA,13.33,68.44,80.99
"767",385,"Croatia",2010,23.32,53.19,31.18,7.43,5.52,2.9,NA,1.51,0.55,NA,30.14,NA,29.08,49.91,67.07
"768",386,"Slovenia",2010,26.8,56.34,27.55,8.73,4.65,4.94,NA,3.32,0.45,NA,20.96,NA,41.57,73.7,53.18
"769",387,"Bosnia And Herzegovina",2010,38.25,62.55,27.45,16.76,7.74,6.64,NA,0.64,0.37,NA,13.21,NA,10.37,62.99,75.99
"770",389,"North Macedonia",2010,34.26,59.72,30.91,26.69,7.88,7.58,NA,0.4,0.34,NA,30.15,NA,7.41,66.23,71.27
"771",502,"Guatemala",2010,62.93,71,23.22,30.68,16.3,6.65,NA,1.83,0.81,NA,6.17,NA,6.57,59.66,73.76
"772",506,"Costa Rica",2010,46.38,68.8,36,13.2,13.44,4.83,NA,1.19,1.03,NA,12.54,NA,5.17,63.36,64.33
"773",591,"Bolivia",2010,53.24,75.84,28.35,49.27,NA,18.23,NA,3.36,0.89,NA,12.76,NA,8.61,66.59,62.88
"774",593,"Ecuador",2010,50.27,76.59,31.15,46.31,21.25,14.68,NA,1.61,0.81,NA,9.38,NA,6.33,74.04,83.14
